0x0213415ca0be50a440fb88be470753549b2980af.sol,0.4.26,NEWTON
0x311c04d1be8e4d5d8df6e9f1cbc0175e8f5c3cf2.sol,0.4.24,Trinity
0x3eab31b98d90b8b62e015b9b0c6bb973f1fc9e77.sol,0.4.18,UlandToken
0x3aa6c3f86d945085c9ff4581f3963f4f0404a416.sol,0.4.24,AAA
0x039288422d80b859afe192b7f8cd3f93c8b53710.sol,0.5.0,IzeToken
0xB3466C83ab9d416a3ce49bf431B5D41d87A6287E.sol,0.4.23,MainToken
0x75a2a05b8a21568f5e052b6bbcfb799624fb2d8e.sol,0.4.26,FiatDex_protocol_v2
0x44e2c5e4cc827116ccc9c2d858b18b8dc3e035f3.sol,0.5.0,SimpleToken
0x25c7b64a93eb1261e130ec21a3e9918caa38b611.sol,0.5.8,WrappedVG0
0x44A0Ad6e696820fA192a3dcf37d0cC55a45cBc38.sol,0.5.12,Cat
