0x5acba53f0cdd75a75fff96a4440b927c0eee958d.sol,0.5.11,DharmaDaiPrototype1
0x9f8a849796b1aab7373f61d5a73013f50d1eeb38.sol,0.4.26,voorbestaancoin
0xadcc785d2f82d9e6f5bf796d07d6f9c6bb0bf8df.sol,0.4.24,WrappedBIND
0x04f595cca0c090c39d1026b7b7938574171f215c.sol,0.6.10,CBL
0x93383e74ee566a0110673628e14ccaa5ea840729.sol,0.4.24,AragonFundraisingController
0x9BB674bDd5190E27aF0d72fEB38447c101A3540b.sol,0.6.6,AccessControlledAggregator
0x5Ac44ca5368698568d96437363BEcc8Cd84EF061.sol,0.4.25,TagToken
0xa2e21a9868fc103d35a7d1c7d9787ab541d9c1e1.sol,0.4.26,ValorTimelock
0x130da3e198f092fe2a6e6c21893dc77746d7e406.sol,0.5.15,ERC20Token
0x16faf6680d515c96d3400016bb32868e2a0e635f.sol,0.4.20,SafeMath
