0x800ecA21614dA02Df076981Bca9c664dBE19089A.sol,0.6.1,ActionsGateway
0x9f07d388344fd87538df8c894c0b942165ecf240.sol,0.4.24,BITCOINFAR
0x68f7d322b3a14984d95082e35a3bab0842acaa3d.sol,0.5.2,Blacklist
0x924a99087196f4b23e312ae6110218e54e0dbb51.sol,0.5.11,BullRun
0x2943e810c2d14a084ed9ab44e0d239f923c7cd27.sol,0.5.12,CheezyExchange
0x2918eef1e0fac9796347527d8f4a9be8538fd675.sol,0.4.19,JUSToken
0x71a6ad75809987807bc3d9ab37059d7c37837607.sol,0.5.0,COMPfarming
0xa56b8a9064766dba576c9e05e0a23d9c09c17f85.sol,0.4.26,Trader
0x7eb6e1f8c3c9da996728f78f6abe3b200b1e77e2.sol,0.5.0,Eth2DaiWrapper
0x76416a4d5190d071bfed309861527431304aa14f.sol,0.5.12,OsmMom
0x5f58058c0ec971492166763c8c22632b583f667f.sol,0.4.26,BancorNetwork
0xa3e9f6743ad886ac3d1b26d8cbcb169ed9c01b64.sol,0.4.20,ERC20Token
0xac02030d8a8f49ed04b2f52c394d3f901a10f8a9.sol,0.6.0,ConnectMaker
0x2f6f7a8657121991e0b0eac3f563ebfd9e2e8800.sol,0.5.15,ERC20Token
0x577e95d7bfd0cbabad15b663ef818a44f1aa1fcd.sol,0.4.26,MT5Bitcoin
0x4ab524df43bec3cb130024c5196db0915c61f40c.sol,0.5.0,InflationToken
0x593bB4C2c7f04A65BBB008bf4a940b751B47FF50.sol,0.5.0,ALGOLAB
0x8ecff12e848c804526ce917343ebfa92c572309c.sol,0.4.23,CoinDgpt
0x5a95527ed7616d35fb2a113cd68832f4edefa2df.sol,0.4.24,AllWensCoin
0x8478952d8412dce7aaf06e751d28c6a05d91bd28.sol,0.5.14,ProxyQuery
