0x2bfbeF3Cc284040430Baf13af435a1A090BE8FeA.sol,0.4.20,ERC20Token
0xac34c76abc6ca0e9b04d46b7e24137d70c65ea87.sol,0.5.0,NRN
0x5cb634c351a03ff2bfb59c73db8b429ffdfbbb62.sol,0.5.0,MinionSubdomainRegistrar
0x861ddab4df1fd63bbf65230d0519accf58e6245e.sol,0.4.24,Token
0x305e0fd2a33710800c3ddd4c6207e41333fc0237.sol,0.5.0,TokenGeyser
0x5a06f550a60ed2b96B2D960C42215468454ec711.sol,0.5.7,DaiPriceOracle
0x56d649ff34e83b61c94da1e6f92617b7c5210beb.sol,0.6.10,FinandyToken
0x7c9D8Fb3bDe3D9Ea6e89170618C2dC3d16695D36.sol,0.4.23,MainToken
0xAf615b36Db171fD5A369A0060b9bCB88fFf0190d.sol,0.6.0,ConnectCurveGauge
0x736d22180993e20cac87E9B2035560c1De455027.sol,0.5.16,Implementation
0x52b4f84d785317039868acf2600b47c64d8f96f7.sol,0.4.24,PAYTRADEX
0x101D8b63A081dFfF2B1364864345b7F071b052ac.sol,0.5.10,SuperMan
0x5267dc888e8ee974d1998c7b688efe907013ed63.sol,0.4.25,Database
0x6577adb85e955ef28cfb2a02ec1826a6e5923e8a.sol,0.5.0,LockupStorage
0xafb4d9ad87a5bf41218a02175ecbf281359bce16.sol,0.5.7,AppleToken
0x108be4b0666eebcf327cca3d374a8a6a0e7ce5e0.sol,0.5.10,BCHPleaseDb
0x860ec43521fd4e41d77b4c3c4045a8ccc7b2ad79.sol,0.5.17,StrategyVaultTUSD
0x86eee0422322710866af89e9cae3f7383d55310a.sol,0.4.24,PAXImplementationV2
0x90043b6162527fcf084f172022ee5beca3cdf410.sol,0.4.26,Trader
0x84350f52f0930a8f660d1c743d7956270073859a.sol,0.5.0,EquableToken
