0x581ae5af7afa6f8171bbf40d1981779f168a9523.sol,0.6.5,BalancerAdapter
0x22e8a4ee1dd4d9ff9f9d2343b3165feec96295bc.sol,0.5.0,BridgeFlashLoanTaker
0x8eb58b6239cc369ef8bf0bc5f41d8b5aac5f8b90.sol,0.5.11,EtherDie
0x40f03d575dd6ad846de86a12cda20ecafdbe59bd.sol,0.4.23,KOLCoreTeam
0x7838C886C7F4431848CC0e8e07e7C59fACB154dF.sol,0.5.16,BRRYFI
0xb254f7e162c1d65dc9ce2f2a5b2eacdd2fd014fc.sol,0.4.25,SafeMath
0x460c84f33f63f9ca1fb73d95fd508e4c9574e85c.sol,0.5.12,IntToken
0xada3756cbeb133d518ae099614cf3c4c817571b9.sol,0.5.0,iDAIZapSwap
0xaac2497174f2ec4069a98375a67d798db8a05337.sol,0.5.15,PoapDelegatedMint
0x6644da81ec5af47df413be9f18ee9bb3b79681f2.sol,0.6.0,Interoperability
0x4f5f0933158569c026d617337614d00ee6589b6e.sol,0.5.12,GovActions
0x9a204ee88decc65dc126e67b9a900776c40cb395.sol,0.4.26,UniswapTradeExample
0x521fa45Ce25B0679a7Df4F60f78a407C4BfA2f05.sol,0.5.8,Contract
0x6aa6b1107b7c434bf95e27ef9126580f98822110.sol,0.5.0,DOC_v02
0xa11cf8f0ec86ec2170a1cc4e148f75f30e4dd882.sol,0.4.26,Trader
0x50a0ea5c75a7503866493807527a421d4e830ec0.sol,0.4.18,OlivePlus
0x23914b61e98da1e9e20b98d8cc41a86bc80a899b.sol,0.4.18,Token
0xa02BbBab0961f011D7a7AC45d2D30F2Ed8f51b08.sol,0.5.16,Migrations
0x7A87aCB1f92c50297239EF9B0Ef9387105Bd4Fc5.sol,0.5.12,DssJanuary10Spell
0x0f7ad062479bc90934a23aa6ba75a72aadf4c349.sol,0.5.0,CompoundSaverProxy
