0x5ef7634582ad5d5b86eab4c719ea8e58d1a3789a.sol,0.5.0,ETE
0x71e4b8de109428f999391eb3424d2cc87192e8ba.sol,0.5.10,_0x
0x6b9237b841358b1b1e3ca12fd0b10311e6b33134.sol,0.5.3,BasicToken
0x5fb77e7362deac5ec360b30a5528bfbdafae5e98.sol,0.5.0,SafeMath
0x9989623ebac3ee90fc71fda680a0a7e2b3852207.sol,0.4.26,GiftOfCompoundRegistry
0x2cbfd29947f774b8cf338f776915e6fee052f236.sol,0.4.24,Aggregator
0x1714efcc8b8a6d9881ce76453ec8385c6fe95e47.sol,0.4.24,_0xCatetherToken
0xa0b16f982685a9160da82f561d798eacf4f3724f.sol,0.5.0,Staking
0x174b0b72ca036b0b64f190ed83630751195d3362.sol,0.6.6,AccessControlledAggregator
0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f.sol,0.5.16,UQ112x112
