0x45d0251bc82b0d383006ca536fc580db113eb4d7.sol,0.4.23,MainToken
0x4806bbe781dc11b5f8f45be532c32e85573bc13f.sol,0.5.0,VoteTimes
0x07F56574eE85a0CCB64D29dc1ddff2cA32778dbe.sol,0.5.12,RecipientWhitelistPoolToken
0x5c5c80ab9016a7ccd1c91dbdc7f134fc063a1487.sol,0.5.4,LOAPROTOCOL
0x4df395e6bb5d46dceac7255af70034d103d9f684.sol,0.4.26,COCO
0x3c98b61ee05c0ac38276275b688d4d11a45d926d.sol,0.5.15,ERC20Token
0x033b4d852356914eba166383d2c9d532b28df9bb.sol,0.5.8,ERC20Seller
0x2D68aeDea38ff0bb179ef869554bDAA2f8033279.sol,0.4.20,ERC20Token
0xa08e0bbe4f85e7368abe90a336e9c1aea426fd00.sol,0.5.10,ZTokens_ERC20
0x2d852d2efef7a8d9200a50d66e5a20b67d5d7cd5.sol,0.4.24,Xbit
