0x8d6f9a1141821e8ef3a0fceffe6e912def66ef3e.sol,0.5.12,Token
0x5d4bb541eed49d0290730b4ab332aa46bd27d888.sol,0.4.24,Aggregator
0x5de98d690e021b1ae355fe23964be28fdd5f750c.sol,0.6.12,wBITG
0x54a34bd893a2f8e90370fd7e1556bf43f7a29d1c.sol,0.5.0,ThreeBodyChain
0x764a5b7399d552a029d6c8e4a2a71bb5e9c82bd6.sol,0.5.10,_WrappedUSDT
0x4967fe74b03873c163281732a05aa4058fe11803.sol,0.4.24,NKCLM
0x39a9e9583405d1ec12e3f018a2fcf89a4e2628b7.sol,0.5.16,AIY
0xa7d38fbd325a6467894a13eefd977afe558bc1f0.sol,0.4.24,Aggregator
0x19E1d193A448bD13097EFC2aea867468726e67c5.sol,0.6.0,address_make_payable
0x2253e7dbdb23d36fa2f4b86c8dc13b9ca29510ba.sol,0.4.26,USDN
