0x981d8701e5a7a1930fe342cf5e6616455e60c2d6.sol,0.4.26,APPLE
0x1d01a98f559530f9904631d0a243462b74062478.sol,0.5.0,Staking
0x2b85cea4e0ee23468b54e0bfe8284f4c308cfe37.sol,0.5.11,CCS
0x09c9653644cef86aea1b25718228a03c80ef683c.sol,0.5.17,MysticMoloch
0x93670b87a9814b8c1f2ff6e30b317f28863e9642.sol,0.5.16,yDelegatedVault
0xa353bcd07b7c8ec5e457248a414e5f0269439320.sol,0.6.0,GlueOS
0x4e4e9bde91dfa6c5a6f98a8656aa7796b5cc34b5.sol,0.4.26,TokenERC20
0x807dd46f267b921efd4e3a92734a77b2e7a177ea.sol,0.5.7,Falcon
0x7c28310cc0b8d898c57b93913098e74a3ba23228.sol,0.6.0,PeaceCoinToken
0x6fbb138ac2e9f780826ed10cc05211d9506d8ad9.sol,0.5.0,MarketFactory
