0x4BB7a9C1D9937CcC051FEabCF8e39e258e08f38D.sol,0.4.22,EDUBLOCTOKEN
0x32ed5e3a9009c411b2435d7e3fa79b3ddeb26a31.sol,0.5.11,Crowdsale
0x07e80474e6F1690770Cd5337885661A1e6b7Dcd1.sol,0.5.0,APRWithPoolOracle
0x7385a81f7ef5dca04d2f3fcdf3e599e2b8c7ecc2.sol,0.5.3,SafeMath
0x8c7045f4216d317ec4b346044e6c5b6235b7aca4.sol,0.5.16,FOXBET
0xa854184bd106ec2529f9840bdf2512ffdae71515.sol,0.4.19,MyToken
0x3d965324a6937e0a7e357abab0278766512de5d6.sol,0.5.16,Treasury
0x23f1e57531881e18ccbb759d73447f6d06b2b4cd.sol,0.5.0,SafeMath
0xb2a6518c6cb1690671ec6a25d558815d59bac4cb.sol,0.5.8,burntest
0x4c969A8Fe3e79Ce8AEB9f40E4406385A36c11112.sol,0.4.21,simpleToken
0xa27b96e8a59d36c41620b4bf3fa63964ee07be5f.sol,0.6.3,starkminer
0x93a0b8b9d428c49068dab06567039207467a7094.sol,0.4.26,SCTG
0x6a61da5e3e26e38029f36282331f2e6b2624b202.sol,0.5.11,UniswapERC20
0x16d4f26c15f3658ec65b1126ff27dd3df2a2996b.sol,0.6.6,TransferHelper
0x7ba29e643ef0b7a56fb850ac0e2023f938b78435.sol,0.6.6,TransferHelper
0x9d0254cd4698949909fd6d13571d8a3549b2f8fb.sol,0.5.8,Viet_Nam_Cong_Hoa
0x73cee8348b9bdd48c64e13452b8a6fbc81630573.sol,0.5.0,EGORAS
0xb251fe6a1a8c5559b0d532b00775eb39aa433d56.sol,0.5.12,Whitelist
0x911a158850e34e5ffaa2431a28a159db5730e67a.sol,0.4.25,ContractDeployer
0x5b296086BC1418a27aF8760126f666Ee7f9fd15D.sol,0.4.24,EFG
